"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","432","null","151","null","0","17","null","null","126","102","null","null","0","17","null","null","75","null","99","null","56","59","null","null","15","24","null","null","9","null","14","null","0","17","null","null","0","17","null","null","64","67","null","null","34","51","null","null","28","null","44","null","0","null","17","null","0","17","null","null","25","null","40","null","0","null","17","null",
"1400000US04013619600","Census Tract 6196, Maricopa County, Arizona","66","null","30","null","6","9","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","12","null","null","0","null","12","null","15","16","null","null","0","12","null","null","0","12","null","null","7","10","null","null","29","null","22","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","273","null","103","null","0","12","null","null","0","12","null","null","0","12","null","null","58","null","64","null","86","75","null","null","0","12","null","null","8","null","13","null","0","12","null","null","24","34","null","null","24","27","null","null","31","47","null","null","0","null","12","null","0","null","12","null","0","12","null","null","23","null","23","null","19","null","21","null",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","124","null","54","null","0","12","null","null","0","12","null","null","16","30","null","null","0","null","12","null","35","53","null","null","22","35","null","null","7","null","13","null","0","12","null","null","0","12","null","null","44","32","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","89","null","61","null","0","17","null","null","0","17","null","null","14","24","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","27","null","32","null","8","null","14","null","0","17","null","null","0","null","17","null","40","null","44","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","14","null","23","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","14","null","23","null","0","null","12","null",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","393","null","96","null","0","17","null","null","9","15","null","null","12","19","null","null","0","null","17","null","31","44","null","null","25","29","null","null","9","null","14","null","12","21","null","null","16","20","null","null","50","74","null","null","117","67","null","null","2","null","7","null","51","null","54","null","50","38","null","null","0","null","17","null","9","null","14","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","436","null","80","null","39","27","null","null","16","15","null","null","28","20","null","null","61","null","36","null","91","42","null","null","42","27","null","null","19","null","17","null","5","7","null","null","8","8","null","null","34","24","null","null","33","26","null","null","25","null","23","null","35","null","27","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","11","null","13","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","6","9","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","5","null","10","null","0","null","17","null",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","100","null","34","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","5","11","null","null","6","11","null","null","8","12","null","null","8","null","12","null","35","null","29","null","38","27","null","null","0","null","12","null","0","null","12","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","374","null","101","null","0","17","null","null","0","17","null","null","0","17","null","null","28","null","39","null","0","17","null","null","0","17","null","null","0","null","17","null","43","42","null","null","0","17","null","null","47","50","null","null","17","27","null","null","82","null","80","null","0","null","17","null","88","67","null","null","9","null","16","null","60","null","46","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","101","null","81","null","0","12","null","null","14","22","null","null","0","12","null","null","6","null","8","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","10","14","null","null","0","12","null","null","46","null","72","null","10","null","15","null","5","8","null","null","0","null","12","null","10","null","15","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","266","null","109","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","28","null","33","null","30","48","null","null","0","17","null","null","0","17","null","null","29","35","null","null","0","null","17","null","0","null","17","null","37","42","null","null","98","null","76","null","44","null","41","null",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","129","null","58","null","6","12","null","null","0","12","null","null","23","25","null","null","0","null","12","null","0","12","null","null","0","12","null","null","6","null","10","null","0","12","null","null","0","12","null","null","0","12","null","null","9","15","null","null","8","null","13","null","53","null","35","null","24","25","null","null","0","null","12","null","0","null","12","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","292","null","118","null","63","73","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","15","25","null","null","0","null","17","null","0","17","null","null","28","32","null","null","24","31","null","null","128","114","null","null","18","null","31","null","0","null","17","null","0","17","null","null","10","null","17","null","6","null","14","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","216","null","64","null","0","12","null","null","0","12","null","null","0","12","null","null","6","null","10","null","16","19","null","null","43","49","null","null","0","null","12","null","29","39","null","null","0","12","null","null","23","27","null","null","19","20","null","null","0","null","12","null","16","null","20","null","38","45","null","null","0","null","12","null","26","null","26","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","213","null","133","null","0","12","null","null","55","83","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","77","94","null","null","0","12","null","null","18","29","null","null","14","null","22","null","37","null","33","null","0","12","null","null","0","null","12","null","12","null","24","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","218","null","98","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","19","32","null","null","0","17","null","null","34","null","54","null","0","17","null","null","0","17","null","null","0","17","null","null","41","40","null","null","35","null","42","null","26","null","30","null","0","17","null","null","16","null","25","null","47","null","52","null",
