"GEO_ID","NAME","B19001G_001E","B19001G_001M","B19001G_001MA","B19001G_001EA","B19001G_002E","B19001G_002EA","B19001G_002M","B19001G_002MA","B19001G_003E","B19001G_003EA","B19001G_003M","B19001G_003MA","B19001G_004E","B19001G_004EA","B19001G_004M","B19001G_004MA","B19001G_005E","B19001G_005EA","B19001G_005M","B19001G_005MA","B19001G_006E","B19001G_006EA","B19001G_006M","B19001G_006MA","B19001G_007E","B19001G_007EA","B19001G_007M","B19001G_007MA","B19001G_008E","B19001G_008EA","B19001G_008M","B19001G_008MA","B19001G_009E","B19001G_009EA","B19001G_009M","B19001G_009MA","B19001G_010E","B19001G_010EA","B19001G_010M","B19001G_010MA","B19001G_011E","B19001G_011EA","B19001G_011M","B19001G_011MA","B19001G_012E","B19001G_012EA","B19001G_012M","B19001G_012MA","B19001G_013E","B19001G_013EA","B19001G_013M","B19001G_013MA","B19001G_014E","B19001G_014EA","B19001G_014M","B19001G_014MA","B19001G_015E","B19001G_015EA","B19001G_015M","B19001G_015MA","B19001G_016E","B19001G_016M","B19001G_016MA","B19001G_016EA","B19001G_017E","B19001G_017EA","B19001G_017M","B19001G_017MA",
"1400000US04013112524","Census Tract 1125.24, Maricopa County, Arizona","259","297","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","25","null","44","null","60","null","81","null","0","null","19","null","0","null","19","null","0","null","19","null","174","null","283","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","146","58","null","null","36","null","37","null","13","null","20","null","7","null","11","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","20","null","21","null","8","null","13","null","5","null","8","null","9","null","15","null","27","null","18","null","14","null","16","null","0","null","13","null","7","12","null","null","0","null","13","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","392","166","null","null","64","null","57","null","0","null","19","null","15","null","24","null","39","null","49","null","24","null","32","null","0","null","19","null","53","null","87","null","24","null","38","null","0","null","19","null","25","null","27","null","17","null","24","null","52","null","48","null","62","null","95","null","17","null","26","null","0","19","null","null","0","null","19","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","242","107","null","null","18","null","27","null","22","null","36","null","10","null","15","null","37","null","50","null","40","null","36","null","35","null","35","null","7","null","13","null","17","null","26","null","16","null","25","null","0","null","19","null","1","null","3","null","18","null","27","null","21","null","31","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","402","116","null","null","69","null","58","null","25","null","37","null","0","null","13","null","15","null","24","null","30","null","49","null","23","null","37","null","27","null","31","null","0","null","13","null","0","null","13","null","0","null","13","null","41","null","51","null","64","null","44","null","83","null","87","null","20","null","35","null","0","13","null","null","5","null","7","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","170","89","null","null","0","null","13","null","17","null","25","null","21","null","36","null","0","null","13","null","0","null","13","null","20","null","31","null","0","null","13","null","31","null","28","null","0","null","13","null","24","null","39","null","0","null","13","null","0","null","13","null","9","null","15","null","7","null","11","null","33","42","null","null","8","null","13","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","122","107","null","null","14","null","23","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","86","null","99","null","22","null","35","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","101","52","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","13","null","0","null","13","null","0","null","13","null","43","null","40","null","0","null","13","null","13","null","21","null","0","null","13","null","15","null","18","null","0","null","13","null","12","null","20","null","0","null","13","null","0","13","null","null","13","null","21","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","167","134","null","null","0","null","13","null","8","null","12","null","0","null","13","null","0","null","13","null","5","null","9","null","6","null","10","null","12","null","14","null","0","null","13","null","73","null","116","null","10","null","15","null","0","null","13","null","0","null","13","null","13","null","14","null","40","null","64","null","0","13","null","null","0","null","13","null",
"1400000US04013113204","Census Tract 1132.04, Maricopa County, Arizona","258","141","null","null","0","null","13","null","24","null","35","null","5","null","7","null","0","null","13","null","80","null","109","null","0","null","13","null","0","null","13","null","0","null","13","null","4","null","10","null","17","null","20","null","50","null","50","null","71","null","62","null","1","null","5","null","6","null","10","null","0","13","null","null","0","null","13","null",
"1400000US04013113301","Census Tract 1133.01, Maricopa County, Arizona","131","67","null","null","11","null","20","null","16","null","18","null","5","null","7","null","8","null","12","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","37","null","42","null","6","null","10","null","26","null","32","null","0","null","13","null","22","null","35","null","0","13","null","null","0","null","13","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","211","127","null","null","8","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","17","null","16","null","20","null","0","null","13","null","118","null","118","null","0","null","13","null","4","null","7","null","20","null","23","null","23","null","27","null","12","null","17","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013113503","Census Tract 1135.03, Maricopa County, Arizona","335","126","null","null","0","null","13","null","19","null","30","null","23","null","36","null","14","null","22","null","27","null","40","null","20","null","31","null","0","null","13","null","9","null","15","null","18","null","29","null","46","null","49","null","78","null","68","null","16","null","25","null","5","null","8","null","60","null","91","null","0","13","null","null","0","null","13","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","164","72","null","null","15","null","22","null","0","null","13","null","0","null","13","null","5","null","9","null","0","null","13","null","10","null","17","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","27","null","29","null","50","null","55","null","16","null","20","null","19","null","29","null","22","23","null","null","0","null","13","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","271","202","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","99","null","159","null","29","null","44","null","11","null","22","null","0","null","13","null","0","null","13","null","21","null","33","null","82","null","101","null","29","null","46","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013113701","Census Tract 1137.01, Maricopa County, Arizona","384","207","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","108","null","126","null","0","null","19","null","71","null","94","null","14","null","22","null","0","null","19","null","0","null","19","null","20","null","33","null","51","null","49","null","90","null","98","null","0","null","19","null","0","19","null","null","30","null","48","null",
"1400000US04013113702","Census Tract 1137.02, Maricopa County, Arizona","169","122","null","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","33","null","0","null","13","null","31","null","50","null","0","null","13","null","62","null","100","null","0","null","13","null","0","null","13","null","17","null","27","null","0","null","13","null","0","null","13","null","38","null","61","null","0","13","null","null","0","null","13","null",
