"GEO_ID","NAME","B19013E_001E","B19013E_001M","B19013E_001MA","B19013E_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US04025001903","Census Tract 19.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001904","Census Tract 19.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002005","Census Tract 20.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002006","Census Tract 20.06, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002007","Census Tract 20.07, Yavapai County, Arizona","-","**","**","-",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","-","**","**","-",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","-","**","**","-",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","-","**","**","-",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","-","**","**","-",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","-","**","**","-",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","-","**","**","-",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","-","**","**","-",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","-","**","**","-",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","-","**","**","-",
"1400000US04027000909","Census Tract 9.09, Yuma County, Arizona","-","**","**","-",
"1400000US04027000910","Census Tract 9.10, Yuma County, Arizona","-","**","**","-",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","-","**","**","-",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","-","**","**","-",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","-","**","**","-",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","-","**","**","-",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","-","**","**","-",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","-","**","**","-",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","-","**","**","-",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","-","**","**","-",
"1400000US04027010915","Census Tract 109.15, Yuma County, Arizona","-","**","**","-",
"1400000US04027010916","Census Tract 109.16, Yuma County, Arizona","-","**","**","-",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","-","**","**","-",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","-","**","**","-",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","-","**","**","-",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","-","**","**","-",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","-","**","**","-",
"1400000US04027011116","Census Tract 111.16, Yuma County, Arizona","-","**","**","-",
"1400000US04027011117","Census Tract 111.17, Yuma County, Arizona","-","**","**","-",
"1400000US04027011118","Census Tract 111.18, Yuma County, Arizona","-","**","**","-",
"1400000US04027011119","Census Tract 111.19, Yuma County, Arizona","-","**","**","-",
"1400000US04027011120","Census Tract 111.20, Yuma County, Arizona","-","**","**","-",
"1400000US04027011121","Census Tract 111.21, Yuma County, Arizona","-","**","**","-",
"1400000US04027011122","Census Tract 111.22, Yuma County, Arizona","-","**","**","-",
"1400000US04027011123","Census Tract 111.23, Yuma County, Arizona","-","**","**","-",
"1400000US04027011124","Census Tract 111.24, Yuma County, Arizona","-","**","**","-",
"1400000US04027011125","Census Tract 111.25, Yuma County, Arizona","-","**","**","-",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027011203","Census Tract 112.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027011204","Census Tract 112.04, Yuma County, Arizona","-","**","**","-",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","-","**","**","-",
"1400000US04027011407","Census Tract 114.07, Yuma County, Arizona","-","**","**","-",
"1400000US04027011408","Census Tract 114.08, Yuma County, Arizona","-","**","**","-",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027011505","Census Tract 115.05, Yuma County, Arizona","-","**","**","-",
"1400000US04027011506","Census Tract 115.06, Yuma County, Arizona","-","**","**","-",
"1400000US04027011601","Census Tract 116.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027011602","Census Tract 116.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","-","**","**","-",
"1400000US04027011801","Census Tract 118.01, Yuma County, Arizona","-","**","**","-",
"1400000US04027011802","Census Tract 118.02, Yuma County, Arizona","-","**","**","-",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","-","**","**","-",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","-","**","**","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","-","**","**","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","-","**","**","-",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","-","**","**","-",
