"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04005000901","Census Tract 9.01, Coconino County, Arizona","1258","271","null","null","54","null","66","null","25","29","null","null","0","null","13","null","0","null","13","null","15","24","null","null","60","null","77","null","0","13","null","null","28","42","null","null","13","21","null","null","68","null","53","null","246","211","null","null","186","89","null","null","91","null","52","null","187","null","148","null","175","null","90","null","110","null","71","null",
"1400000US04005000902","Census Tract 9.02, Coconino County, Arizona","672","210","null","null","72","null","58","null","80","111","null","null","30","null","36","null","46","null","41","null","19","35","null","null","0","null","13","null","17","26","null","null","59","54","null","null","75","65","null","null","60","null","66","null","66","47","null","null","54","49","null","null","26","null","31","null","39","null","46","null","10","null","14","null","19","null","33","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","426","103","null","null","143","null","67","null","65","46","null","null","52","null","37","null","3","null","4","null","52","49","null","null","0","null","21","null","36","32","null","null","25","21","null","null","0","21","null","null","24","null","39","null","9","7","null","null","17","30","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","1598","193","null","null","209","null","103","null","52","47","null","null","30","null","40","null","57","null","42","null","36","30","null","null","47","null","54","null","138","79","null","null","48","36","null","null","47","38","null","null","33","null","35","null","114","60","null","null","221","80","null","null","112","null","73","null","146","null","70","null","160","null","74","null","148","null","108","null",
"1400000US04005001103","Census Tract 11.03, Coconino County, Arizona","1150","364","null","null","62","null","55","null","90","62","null","null","54","null","49","null","1","null","3","null","25","28","null","null","152","null","221","null","2","14","null","null","43","50","null","null","17","28","null","null","316","null","251","null","89","75","null","null","90","70","null","null","136","null","89","null","39","null","39","null","34","null","51","null","0","null","13","null",
"1400000US04005001104","Census Tract 11.04, Coconino County, Arizona","959","158","null","null","54","null","47","null","87","66","null","null","64","null","65","null","126","null","97","null","24","38","null","null","44","null","41","null","113","81","null","null","11","20","null","null","19","30","null","null","97","null","72","null","62","49","null","null","96","73","null","null","29","null","28","null","12","null","21","null","54","null","41","null","67","null","51","null",
"1400000US04005001201","Census Tract 12.01, Coconino County, Arizona","1116","180","null","null","10","null","17","null","13","19","null","null","105","null","68","null","42","null","31","null","17","20","null","null","45","null","31","null","71","63","null","null","133","140","null","null","16","26","null","null","126","null","59","null","107","67","null","null","167","85","null","null","77","null","54","null","46","null","40","null","46","null","29","null","95","null","46","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","1616","218","null","null","38","null","38","null","69","53","null","null","19","null","23","null","0","null","19","null","28","25","null","null","44","null","43","null","39","37","null","null","32","22","null","null","32","29","null","null","178","null","160","null","243","102","null","null","256","112","null","null","219","null","75","null","134","null","69","null","76","null","43","null","209","null","93","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","1316","245","null","null","72","null","56","null","32","37","null","null","10","null","16","null","8","null","14","null","18","29","null","null","35","null","52","null","33","32","null","null","15","24","null","null","35","54","null","null","209","null","194","null","202","100","null","null","202","93","null","null","130","null","68","null","54","null","44","null","141","null","102","null","120","null","74","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","1356","218","null","null","48","null","46","null","10","13","null","null","28","null","28","null","123","null","93","null","17","12","null","null","36","null","44","null","45","39","null","null","30","45","null","null","17","16","null","null","162","null","84","null","249","117","null","null","224","95","null","null","127","null","57","null","54","null","49","null","116","null","75","null","70","null","52","null",
"1400000US04005001601","Census Tract 16.01, Coconino County, Arizona","942","111","null","null","86","null","79","null","9","14","null","null","59","null","57","null","0","null","13","null","47","40","null","null","30","null","29","null","70","42","null","null","48","35","null","null","78","74","null","null","33","null","25","null","49","33","null","null","139","77","null","null","110","null","76","null","27","null","25","null","100","null","56","null","57","null","30","null",
"1400000US04005001602","Census Tract 16.02, Coconino County, Arizona","682","144","null","null","107","null","68","null","7","13","null","null","41","null","36","null","97","null","83","null","18","21","null","null","30","null","30","null","5","8","null","null","9","13","null","null","21","31","null","null","89","null","100","null","70","56","null","null","38","32","null","null","30","null","27","null","38","null","28","null","46","null","33","null","36","null","26","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","885","171","null","null","76","null","41","null","69","42","null","null","34","null","28","null","21","null","15","null","57","47","null","null","36","null","40","null","7","12","null","null","27","33","null","null","19","19","null","null","32","null","27","null","285","163","null","null","136","73","null","null","13","null","18","null","35","null","26","null","29","null","24","null","9","null","14","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","555","103","null","null","29","null","25","null","17","19","null","null","18","null","18","null","45","null","30","null","22","22","null","null","35","null","25","null","21","26","null","null","17","18","null","null","12","19","null","null","80","null","63","null","56","45","null","null","70","39","null","null","61","null","54","null","36","null","27","null","11","null","17","null","25","null","20","null",
"1400000US04005002101","Census Tract 21.01, Coconino County, Arizona","1069","377","null","null","35","null","58","null","252","221","null","null","0","null","13","null","168","null","168","null","46","55","null","null","0","null","13","null","23","37","null","null","0","13","null","null","22","36","null","null","18","null","35","null","76","69","null","null","92","68","null","null","21","null","35","null","251","null","282","null","65","null","78","null","0","null","13","null",
"1400000US04005002102","Census Tract 21.02, Coconino County, Arizona","640","257","null","null","0","null","13","null","67","86","null","null","0","null","13","null","119","null","155","null","56","65","null","null","0","null","13","null","0","13","null","null","2","37","null","null","0","13","null","null","83","null","117","null","256","199","null","null","19","32","null","null","11","null","24","null","27","null","44","null","0","null","13","null","0","null","13","null",
"1400000US04005002201","Census Tract 22.01, Coconino County, Arizona","1299","225","null","null","121","null","135","null","0","13","null","null","0","null","13","null","34","null","39","null","20","33","null","null","15","null","26","null","77","95","null","null","0","13","null","null","49","68","null","null","112","null","110","null","89","87","null","null","78","69","null","null","203","null","145","null","120","null","86","null","165","null","107","null","216","null","135","null",
"1400000US04005002202","Census Tract 22.02, Coconino County, Arizona","1084","215","null","null","28","null","33","null","0","13","null","null","0","null","13","null","51","null","64","null","21","36","null","null","17","null","25","null","11","25","null","null","41","44","null","null","117","111","null","null","125","null","91","null","135","118","null","null","139","71","null","null","103","null","83","null","184","null","143","null","18","null","38","null","94","null","108","null",
"1400000US04005002301","Census Tract 23.01, Coconino County, Arizona","1150","261","null","null","134","null","126","null","27","33","null","null","41","null","34","null","37","null","34","null","28","35","null","null","240","null","161","null","15","25","null","null","172","169","null","null","13","20","null","null","138","null","77","null","85","108","null","null","45","71","null","null","86","null","107","null","32","null","23","null","36","null","49","null","21","null","25","null",
"1400000US04005002302","Census Tract 23.02, Coconino County, Arizona","1123","155","null","null","29","null","31","null","5","8","null","null","16","null","21","null","9","null","11","null","34","30","null","null","46","null","35","null","71","80","null","null","122","69","null","null","36","39","null","null","79","null","46","null","151","74","null","null","185","90","null","null","111","null","60","null","56","null","27","null","138","null","67","null","35","null","31","null",
